,status_id,screen_name_x,account.type,class_type
3151,1175678401836765184,bot#12,bot,rnn
3152,1577360907071410176,human#17,human,human
3153,1655130145445879808,human#5,human,human
3154,932096240166170624,bot#11,bot,others
3155,1179939223152910337,bot#10,bot,others
3156,1618473460686295041,human#1,human,human
3157,1194379508436078594,human#9,human,human
3158,1086476882428735490,human#10,human,human
3159,1056917110356533248,human#10,human,human
3160,1255570611197358081,bot#1,bot,gpt3
3161,1197227384878927873,human#12,human,human
3162,1319469771520237568,human#16,human,human
3163,931278974285516800,human#8,human,human
3164,1215714184500936704,human#10,human,human
3165,1222981385520140288,human#12,human,human
3166,1478213931495673857,human#17,human,human
3167,1154332192236900354,human#4,human,human
3168,792611395086929920,human#8,human,human
3169,1221021522002837505,bot#4,bot,gpt2
3170,1112750561726619653,human#11,human,human
3171,1100301640114921472,human#10,human,human
3172,1177459605489635329,bot#14,bot,gpt2
3173,786527125469745154,human#4,human,human
3174,1106601832128741376,human#11,human,human
3175,1204774916278620160,human#2,human,human
3176,1188876941002018816,bot#11,bot,others
3177,1196613716428505088,human#10,human,human
3178,1218231028806029327,bot#4,bot,gpt2
3179,1230764106963013633,bot#13,bot,gpt2
3180,1196125879971110912,bot#10,bot,others
3181,1516597611746279431,human#17,human,human
3182,1168158855781482496,bot#12,bot,rnn
3183,1177653380027539456,bot#4,bot,gpt2
3184,1115616926300954629,human#10,human,human
3185,1403742902862372878,bot#24,bot,gpt3
3186,1229276384997986304,human#7,human,human
3187,1169759867868856320,bot#2,bot,gpt2
3188,1173869228228657152,bot#10,bot,others
3189,1230365109756682240,human#7,human,human
3190,1126150878841294853,human#10,human,human
3191,1184132607505649664,human#10,human,human
3192,1632220273775906816,bot#23,bot,chatgpt
3193,1252614533857849350,bot#1,bot,gpt3
3194,1226386622700281856,bot#19,bot,others
3195,1136804015071621120,bot#22,bot,gpt2
3196,1225086682317447168,bot#14,bot,gpt2
3197,904102068662689793,human#8,human,human
3198,1427423823914221569,bot#24,bot,gpt3
3199,1518638620294270976,human#17,human,human
3200,1220194447738265601,bot#14,bot,gpt2
3201,1211270675945512961,bot#10,bot,others
3202,1218337207431372800,bot#9,bot,gpt2
3203,1156622842915483649,bot#12,bot,rnn
3204,1616980598207176710,human#1,human,human
3205,1212883556201951232,bot#12,bot,rnn
3206,1199223739885539328,bot#17,bot,gpt2
3207,1639732489722707971,bot#8,bot,gpt3
3208,1017597809489428480,human#10,human,human
3209,1492942680606883841,human#17,human,human
3210,936089742067855360,human#4,human,human
3211,1136804013805002752,bot#22,bot,gpt2
3212,753332771519619072,human#4,human,human
3213,1211839433315504128,human#7,human,human
3214,1230732408925777920,bot#3,bot,gpt2
3215,1610749327357403137,human#1,human,human
3216,1594927541571112961,human#17,human,human
3217,1196458467982270464,human#12,human,human
3218,931764045207633920,bot#11,bot,others
3219,1086413368397770752,human#4,human,human
3220,1125608483544420353,bot#12,bot,rnn
3221,1230607704873295872,human#7,human,human
3222,1161380212128415745,bot#11,bot,others
3223,953244587035975680,human#4,human,human
3224,1229193744425111552,bot#13,bot,gpt2
3225,1348470564692770818,bot#24,bot,gpt3
3226,1417558177734868993,bot#1,bot,gpt3
3227,1280881708687122433,human#9,human,human
3228,1097964041434206208,human#11,human,human
3229,1185874803330293760,bot#4,bot,gpt2
3230,1184544539647922176,bot#4,bot,gpt2
3231,1654025589907664896,bot#23,bot,chatgpt
3232,1088093425813966853,human#10,human,human
3233,1219657233744592896,bot#21,bot,gpt2
3234,1376601779052417027,bot#24,bot,gpt3
3235,1173443676636241920,bot#12,bot,rnn
3236,1153361353052004352,bot#12,bot,rnn
3237,1088654922034233344,human#10,human,human
3238,1181087451839897600,bot#4,bot,gpt2
3239,1200611315150024705,human#9,human,human
3240,1220451771572785157,human#12,human,human
3241,994735456670515200,bot#11,bot,others
3242,1198408178766974976,human#4,human,human
3243,1230703704208105472,bot#13,bot,gpt2
3244,1142550117049724930,bot#12,bot,rnn
3245,1201504187030364160,human#13,human,human
3246,1252417321685053440,human#12,human,human
3247,1205495207174836224,human#2,human,human
3248,1181265216404783104,bot#12,bot,rnn
3249,1230860031500996608,human#9,human,human
3250,1211601533198053376,bot#4,bot,gpt2
3251,1177747731848159232,human#11,human,human
3252,1023978020200046593,human#10,human,human
3253,1438928098234413063,bot#24,bot,gpt3
3254,814439175705526272,human#4,human,human
3255,1197052322498539520,human#10,human,human
3256,1140587181469126656,bot#12,bot,rnn
3257,1228046213347299328,bot#10,bot,others
3258,1216038993667809281,bot#4,bot,gpt2
3259,1199108449209999360,human#10,human,human
3260,1416190148111323136,bot#24,bot,gpt3
3261,1219656789534240768,bot#21,bot,gpt2
3262,1221312051450085376,human#6,human,human
3263,1208472148806897664,human#6,human,human
3264,1230281606113329153,human#7,human,human
3265,1215619330693447681,bot#10,bot,others
3266,1135513750784495617,bot#12,bot,rnn
3267,1220571966471491585,bot#10,bot,others
3268,1120686048118333445,bot#12,bot,rnn
3269,1023942626515410946,human#10,human,human
3270,1114378314343374848,human#10,human,human
3271,1218271023843250176,bot#13,bot,gpt2
3272,1226312051384938497,human#7,human,human
3273,1163870599996817410,bot#12,bot,rnn
3274,1183741531896680448,bot#12,bot,rnn
3275,1177382595824209920,bot#4,bot,gpt2
3276,1212556040178241536,human#7,human,human
3277,929106534990200833,bot#11,bot,others
3278,1151491762096971778,human#10,human,human
3279,1440403940068130818,bot#24,bot,gpt3
3280,1637398357608890370,bot#8,bot,gpt3
3281,1209812664601522178,human#12,human,human
3282,1200162324713287690,bot#17,bot,gpt2
3283,1224724293663195137,bot#14,bot,gpt2
3284,1221701660864499712,bot#12,bot,rnn
3285,1060275352327450624,human#10,human,human
3286,1116207363671777280,human#10,human,human
3287,1228666362886750208,human#12,human,human
3288,1168192625767116801,human#10,human,human
3289,1185085351271886849,bot#4,bot,gpt2
3290,1214781508520689664,human#13,human,human
3291,893982398026850305,human#4,human,human
3292,1017434105355558912,human#10,human,human
3293,1214956953585291265,bot#9,bot,gpt2
3294,1371663866887696385,bot#24,bot,gpt3
3295,1359731438048874501,bot#24,bot,gpt3
3296,581545678561673217,human#8,human,human
3297,709102741470064640,bot#16,bot,rnn
3298,1088109227850321922,human#10,human,human
3299,1199647650003521536,bot#17,bot,gpt2
3300,1222291794190315520,bot#4,bot,gpt2
3301,1390361316863393792,bot#1,bot,gpt3
3302,1095715934411448320,human#10,human,human
3303,1167766268067213312,bot#12,bot,rnn
3304,1024832544917745664,human#10,human,human
3305,1636919706023079936,bot#8,bot,gpt3
3306,1207817078725578755,human#12,human,human
3307,1605588999640424454,human#1,human,human
3308,1181573964189093888,bot#4,bot,gpt2
3309,1405572095363399680,bot#24,bot,gpt3
3310,1256647154074112000,bot#1,bot,gpt3
3311,833138691065389056,human#4,human,human
3312,1146130510361452544,human#4,human,human
3313,1132256708712026113,bot#22,bot,gpt2
3314,1226626937361092608,human#7,human,human
3315,1201868439444430848,bot#4,bot,gpt2
3316,1658659845959196672,bot#23,bot,chatgpt
3317,1605702995974291456,human#1,human,human
3318,1145460965556666370,human#4,human,human
3319,952602963461181446,human#8,human,human
3320,1101167105175478273,human#10,human,human
3321,768799870664802304,human#4,human,human
3322,1575632357582811137,human#17,human,human
3323,1144271457154846720,bot#12,bot,rnn
3324,1160971497508179968,bot#12,bot,rnn
3325,1190451963273469953,bot#4,bot,gpt2
3326,706247654515277824,bot#16,bot,rnn
3327,1156559071761379329,human#2,human,human
3328,1617058164431544320,human#1,human,human
3329,1119598884546699264,bot#12,bot,rnn
3330,1604984231003922434,human#1,human,human
3331,1230288311715061760,human#7,human,human
3332,1077377776695607296,bot#7,bot,rnn
3333,1227800471647158272,bot#4,bot,gpt2
3334,1205122416365592576,bot#12,bot,rnn
3335,1181494472384770050,bot#10,bot,others
3336,1271457122929250304,human#7,human,human
3337,1228758902398828544,bot#21,bot,gpt2
3338,1207724388587462656,human#7,human,human
3339,1013556955019821056,human#10,human,human
3340,1210002285633449985,bot#2,bot,gpt2
3341,1221930923886690305,bot#10,bot,others
3342,1227079831877279744,bot#13,bot,gpt2
3343,746444921473753088,bot#16,bot,rnn
3344,1343615485070299136,bot#1,bot,gpt3
3345,1070298316657676290,bot#11,bot,others
3346,1659020986304581741,bot#23,bot,chatgpt
3347,1204601951117332480,bot#4,bot,gpt2
3348,1191955657928384512,bot#12,bot,rnn
3349,1334228367491514369,human#16,human,human
3350,1186789580915142656,bot#4,bot,gpt2
3351,1197954043420827648,human#12,human,human
3352,1221275753393815552,human#2,human,human
3353,1050658689340780545,human#8,human,human
3354,1224580900119289856,bot#4,bot,gpt2
3355,842079835803459585,human#8,human,human
3356,1224330228308283394,bot#3,bot,gpt2
3357,1140997189843296256,human#10,human,human
3358,1198103655431450624,bot#17,bot,gpt2
3359,1208914618329886720,bot#4,bot,gpt2
3360,1206260756859236352,human#12,human,human
3361,1214513143021527046,human#12,human,human
3362,1218667419763265536,human#10,human,human
3363,1155988664792444928,bot#12,bot,rnn
3364,1222970018888945664,bot#12,bot,rnn
3365,709767048298151938,human#4,human,human
3366,1066029203223601153,human#8,human,human
3367,1212478633702330368,bot#10,bot,others
3368,1253266358017626112,human#7,human,human
3369,934330987441414145,bot#11,bot,others
3370,1280128809258364928,human#12,human,human
3371,1611749282985517056,human#1,human,human
3372,1177991388765413376,bot#10,bot,others
3373,1200504703882350592,bot#2,bot,gpt2
3374,875695935740891137,bot#20,bot,rnn
3375,1217480409300250626,bot#4,bot,gpt2
3376,828752706303045633,human#4,human,human
3377,1138098874562666496,human#10,human,human
3378,1103309803403636741,human#10,human,human
3379,1218262855000174594,human#6,human,human
3380,1018248736009416704,human#10,human,human
3381,1164908469750763521,human#9,human,human
3382,826954204040282117,human#4,human,human
3383,1121259829270474752,bot#12,bot,rnn
3384,1408503129012944904,bot#24,bot,gpt3
3385,1226422449673207809,bot#4,bot,gpt2
3386,1223483402533261313,bot#12,bot,rnn
3387,1376355114571726852,bot#24,bot,gpt3
3388,1041710481507966976,human#10,human,human
3389,1119169714477887489,human#4,human,human
3390,1369912772582993923,bot#24,bot,gpt3
3391,1658696345119776768,bot#23,bot,chatgpt
3392,1217808727740502018,bot#14,bot,gpt2
3393,1653285794788810752,human#5,human,human
3394,1157109310180220928,human#9,human,human
3395,1184290866149515265,bot#4,bot,gpt2
3396,1180963225585586176,bot#12,bot,rnn
3397,1159974929976053760,bot#12,bot,rnn
3398,796039181650763782,human#4,human,human
3399,1226229268830662656,human#12,human,human
3400,1185935453444280320,bot#4,bot,gpt2
3401,1655644083140845569,human#5,human,human
3402,979598716117159942,human#4,human,human
3403,1201740130697924608,bot#12,bot,rnn
3404,1165046443431747585,human#4,human,human
3405,1071130725909286913,human#3,human,human
3406,1164897364026355712,bot#12,bot,rnn
3407,1460317406111444995,bot#1,bot,gpt3
3408,1217862511602520066,human#7,human,human
3409,1203033186814562304,human#2,human,human
3410,1205457765961011201,human#12,human,human
3411,1159552145110077440,bot#12,bot,rnn
3412,1118184355367505920,human#10,human,human
3413,1226154003551178752,human#12,human,human
3414,1418243190252097536,bot#1,bot,gpt3
3415,1216344077333094401,bot#9,bot,gpt2
3416,1034667176270000128,human#10,human,human
3417,1640424630191288320,human#17,human,human
3418,751281763876352000,human#4,human,human
3419,1653791897339699200,human#5,human,human
3420,859874916547657728,human#4,human,human
3421,1199503320131477507,bot#17,bot,gpt2
3422,871798906610307072,human#8,human,human
3423,1564523392614617088,human#17,human,human
3424,1613988677708877844,human#1,human,human
3425,1097542456034258945,human#10,human,human
3426,1612230272937824256,bot#8,bot,gpt3
3427,738749726724657152,human#4,human,human
3428,1654924508610830338,human#5,human,human
3429,1225313207792746497,bot#10,bot,others
3430,1357509729161932800,bot#24,bot,gpt3
3431,1222776489931763712,bot#10,bot,others
3432,1623429913628880903,human#1,human,human
3433,1171933727477256192,bot#12,bot,rnn
3434,934451761942642688,bot#11,bot,others
3435,1218654339100635136,bot#10,bot,others
3436,1380587908361547779,bot#1,bot,gpt3
3437,1154448516485222400,bot#12,bot,rnn
3438,1365407837816565766,bot#24,bot,gpt3
3439,1275192389959913472,human#7,human,human
3440,1224436211881693185,human#7,human,human
3441,1222731164244434944,bot#14,bot,gpt2
3442,1209677069774282752,human#10,human,human
3443,1364986496311324681,bot#1,bot,gpt3
3444,1204246646390833154,bot#12,bot,rnn
3445,1213169764035522560,human#10,human,human
3446,1122437589900775426,bot#12,bot,rnn
3447,1654322342011494400,human#5,human,human
3448,852883949575704577,human#4,human,human
3449,1229888362841985025,human#12,human,human
3450,1655978502187778073,human#5,human,human
3451,1210852890002124800,human#7,human,human
3452,1422000001870442499,bot#24,bot,gpt3
3453,941850512890126336,bot#11,bot,others
3454,1208234726646923266,human#10,human,human
3455,1203203486088740865,bot#4,bot,gpt2
3456,1195368144174321664,bot#12,bot,rnn
3457,1250905261662801921,human#4,human,human
3458,1139744507258216448,human#10,human,human
3459,1214538977866334209,human#12,human,human
3460,1181808843560341508,human#10,human,human
3461,876050982454669312,bot#20,bot,rnn
3462,1127315778313699328,human#4,human,human
3463,1431687941705719808,bot#24,bot,gpt3
3464,1386845256491089922,bot#24,bot,gpt3
3465,1163689406340853761,bot#12,bot,rnn
3466,1353063103768915971,bot#24,bot,gpt3
3467,1220536016303316992,human#4,human,human
3468,1632682035645906945,bot#8,bot,gpt3
3469,1611392692843315200,human#1,human,human
3470,1144237722724208641,bot#11,bot,others
3471,1144301656332357632,bot#12,bot,rnn
3472,1169034840513089537,bot#2,bot,gpt2
3473,949279471437148160,bot#11,bot,others
3474,1257901389612646400,human#4,human,human
3475,1527365631581925394,human#17,human,human
3476,1619899308882501633,bot#8,bot,gpt3
3477,1200140302230720513,bot#4,bot,gpt2
3478,1223857744005873666,human#7,human,human
3479,1654732614240989185,human#5,human,human
3480,1122606470149709824,human#10,human,human
3481,1026267303678078977,human#10,human,human
3482,1410359474854977538,bot#24,bot,gpt3
3483,1216360697426337792,human#12,human,human
3484,1026242427596636160,human#8,human,human
3485,1203841691469389825,bot#2,bot,gpt2
3486,929831310448664576,bot#11,bot,others
3487,1219134748015988736,bot#12,bot,rnn
3488,1188543171568885760,bot#12,bot,rnn
3489,1432875027687428097,bot#24,bot,gpt3
3490,1189190895968501762,human#10,human,human
3491,1200718212670857217,bot#17,bot,gpt2
3492,1599521928443633664,human#1,human,human
3493,1178006492181479425,bot#10,bot,others
3494,1198102399703015424,bot#17,bot,gpt2
3495,1218140917372276739,bot#14,bot,gpt2
3496,1610638314696237057,human#1,human,human
3497,1229277431057416192,human#7,human,human
3498,1153694068716609536,human#10,human,human
3499,1221417536144588800,bot#10,bot,others
3500,1226015885959131136,human#10,human,human
3501,1503615389854359552,human#17,human,human
3502,1139680802747211776,human#10,human,human
3503,1210035579179749378,human#12,human,human
3504,1370459618145488899,bot#24,bot,gpt3
3505,1124748424753045504,human#10,human,human
3506,1657129021556269056,bot#23,bot,chatgpt
3507,1216895204474740737,bot#2,bot,gpt2
3508,1219805632020340737,bot#2,bot,gpt2
3509,1126150586296963072,human#10,human,human
3510,1204989276468871168,bot#10,bot,others
3511,1214617297689567233,human#7,human,human
3512,1206904156729954304,bot#12,bot,rnn
3513,1230731158461091840,bot#12,bot,rnn
3514,1576433906768756736,human#17,human,human
3515,1110916323347849217,human#10,human,human
3516,1221156910730293254,human#12,human,human
3517,691767130207948801,human#8,human,human
3518,1605590841614950400,human#1,human,human
3519,1130410122931388417,bot#12,bot,rnn
3520,1059238875896238080,human#10,human,human
3521,1214308536928223232,human#4,human,human
3522,1017790822262034432,human#10,human,human
3523,1214250916091744261,bot#4,bot,gpt2
3524,1278830096418320385,human#12,human,human
3525,758614547561414657,human#4,human,human
3526,1210188790008037376,human#12,human,human
